IB1FV01_1cm,IB1FV01_7cm,IB1FV01_11cm,timestamp
11.129,10.823,10.799,10/3/2021 7:00
11.066,10.823,10.799,10/3/2021 7:30
11.066,10.823,10.799,10/3/2021 8:00
11.066,10.823,10.799,10/3/2021 8:30
11.129,10.823,10.799,10/3/2021 9:00
11.192,10.823,10.799,10/3/2021 9:30
11.254,10.886,10.862,10/3/2021 10:00
11.317,10.886,10.862,10/3/2021 10:30
11.442,10.949,10.862,10/3/2021 11:00
11.567,11.011,10.924,10/3/2021 11:30
11.63,11.011,10.924,10/3/2021 12:00
11.692,11.074,10.924,10/3/2021 12:30
11.755,11.074,10.987,10/3/2021 13:00
11.818,11.137,10.987,10/3/2021 13:30
11.88,11.137,10.987,10/3/2021 14:00
11.943,11.199,11.049,10/3/2021 14:30
12.068,11.199,11.049,10/3/2021 15:00
12.131,11.262,11.049,10/3/2021 15:30
12.193,11.325,11.112,10/3/2021 16:00
12.193,11.325,11.112,10/3/2021 16:30
12.193,11.325,11.112,10/3/2021 17:00
12.256,11.387,11.175,10/3/2021 17:30
12.256,11.387,11.175,10/3/2021 18:00
12.256,11.387,11.175,10/3/2021 18:30
12.256,11.387,11.175,10/3/2021 19:00
12.256,11.387,11.175,10/3/2021 19:30
12.256,11.387,11.175,10/3/2021 20:00
12.256,11.45,11.175,10/3/2021 20:30
12.193,11.45,11.175,10/3/2021 21:00
12.193,11.387,11.175,10/3/2021 21:30
12.193,11.45,11.175,10/3/2021 22:00
12.193,11.45,11.237,10/3/2021 22:30
12.193,11.45,11.237,10/3/2021 23:00
12.193,11.45,11.237,10/3/2021 23:30
12.193,11.45,11.237,10/4/2021 0:00
12.193,11.45,11.237,10/4/2021 0:30
12.193,11.45,11.237,10/4/2021 1:00
12.193,11.45,11.237,10/4/2021 1:30
12.193,11.45,11.237,10/4/2021 2:00
12.193,11.45,11.237,10/4/2021 2:30
12.381,11.512,11.3,10/4/2021 3:00
12.443,11.575,11.3,10/4/2021 3:30
12.381,11.575,11.3,10/4/2021 4:00
12.381,11.575,11.3,10/4/2021 4:30
12.443,11.575,11.3,10/4/2021 5:00
12.443,11.575,11.3,10/4/2021 5:30
12.381,11.512,11.3,10/4/2021 6:00
12.381,11.512,11.3,10/4/2021 6:30
12.318,11.512,11.3,10/4/2021 7:00
12.256,11.512,11.3,10/4/2021 7:30
12.256,11.512,11.3,10/4/2021 8:00
12.256,11.512,11.3,10/4/2021 8:30
12.193,11.512,11.3,10/4/2021 9:00
12.193,11.45,11.237,10/4/2021 9:30
12.193,11.45,11.237,10/4/2021 10:00
12.193,11.45,11.237,10/4/2021 10:30
12.193,11.45,11.3,10/4/2021 11:00
12.131,11.45,11.237,10/4/2021 11:30
12.193,11.45,11.237,10/4/2021 12:00
12.131,11.45,11.237,10/4/2021 12:30
12.131,11.45,11.237,10/4/2021 13:00
12.131,11.45,11.237,10/4/2021 13:30
12.131,11.45,11.237,10/4/2021 14:00
12.131,11.45,11.237,10/4/2021 14:30
12.131,11.45,11.237,10/4/2021 15:00
12.131,11.45,11.237,10/4/2021 15:30
12.131,11.45,11.237,10/4/2021 16:00
12.068,11.387,11.237,10/4/2021 16:30
12.068,11.387,11.237,10/4/2021 17:00
12.068,11.387,11.237,10/4/2021 17:30
12.005,11.387,11.237,10/4/2021 18:00
12.005,11.387,11.237,10/4/2021 18:30
12.005,11.387,11.237,10/4/2021 19:00
12.005,11.387,11.175,10/4/2021 19:30
11.943,11.325,11.175,10/4/2021 20:00
11.943,11.325,11.175,10/4/2021 20:30
11.943,11.325,11.175,10/4/2021 21:00
11.88,11.325,11.175,10/4/2021 21:30
11.943,11.325,11.175,10/4/2021 22:00
11.88,11.325,11.175,10/4/2021 22:30
11.88,11.325,11.175,10/4/2021 23:00
11.88,11.325,11.175,10/4/2021 23:30
11.88,11.325,11.175,10/5/2021 0:00
11.88,11.325,11.175,10/5/2021 0:30
11.88,11.262,11.175,10/5/2021 1:00
11.818,11.262,11.112,10/5/2021 1:30
11.755,11.262,11.112,10/5/2021 2:00
11.755,11.262,11.112,10/5/2021 2:30
11.692,11.199,11.112,10/5/2021 3:00
11.63,11.199,11.112,10/5/2021 3:30
11.63,11.199,11.049,10/5/2021 4:00
11.567,11.137,11.049,10/5/2021 4:30
11.567,11.137,11.049,10/5/2021 5:00
11.505,11.137,11.049,10/5/2021 5:30
11.505,11.074,11.049,10/5/2021 6:00
11.442,11.074,11.049,10/5/2021 6:30
11.442,11.074,10.987,10/5/2021 7:00
11.379,11.074,10.987,10/5/2021 7:30
11.379,11.011,10.987,10/5/2021 8:00
11.379,11.011,10.987,10/5/2021 8:30
11.379,11.011,10.987,10/5/2021 9:00
11.379,11.011,10.987,10/5/2021 9:30
11.379,11.011,10.987,10/5/2021 10:00
11.379,11.011,10.987,10/5/2021 10:30
11.442,11.011,10.987,10/5/2021 11:00
11.442,11.074,10.987,10/5/2021 11:30
11.442,11.074,10.987,10/5/2021 12:00
11.505,11.074,10.987,10/5/2021 12:30
11.567,11.074,10.987,10/5/2021 13:00
11.567,11.074,10.987,10/5/2021 13:30
11.567,11.074,10.987,10/5/2021 14:00
11.63,11.074,10.987,10/5/2021 14:30
11.63,11.074,10.987,10/5/2021 15:00
11.63,11.137,11.049,10/5/2021 15:30
11.63,11.074,11.049,10/5/2021 16:00
11.63,11.137,10.987,10/5/2021 16:30
11.63,11.137,11.049,10/5/2021 17:00
11.63,11.137,11.049,10/5/2021 17:30
11.63,11.137,11.049,10/5/2021 18:00
11.63,11.137,11.049,10/5/2021 18:30
11.63,11.074,10.987,10/5/2021 19:00
11.567,11.074,10.987,10/5/2021 19:30
11.567,11.074,10.987,10/5/2021 20:00
11.567,11.074,10.987,10/5/2021 20:30
11.567,11.074,10.987,10/5/2021 21:00
11.567,11.074,10.987,10/5/2021 21:30
11.505,11.074,10.987,10/5/2021 22:00
11.505,11.074,10.987,10/5/2021 22:30
11.505,11.074,10.987,10/5/2021 23:00
11.505,11.074,10.987,10/5/2021 23:30
11.505,11.074,10.987,10/6/2021 0:00
11.505,11.074,10.987,10/6/2021 0:30
11.505,11.011,10.987,10/6/2021 1:00
11.442,11.011,10.987,10/6/2021 1:30
11.442,11.011,10.987,10/6/2021 2:00
11.442,11.011,10.987,10/6/2021 2:30
11.442,11.011,10.924,10/6/2021 3:00
11.442,11.011,10.987,10/6/2021 3:30
11.442,11.011,10.987,10/6/2021 4:00
11.442,11.011,10.987,10/6/2021 4:30
11.379,11.011,10.924,10/6/2021 5:00
11.379,11.011,10.924,10/6/2021 5:30
11.379,11.011,10.924,10/6/2021 6:00
11.317,10.949,10.924,10/6/2021 6:30
11.317,10.949,10.924,10/6/2021 7:00
11.317,10.949,10.924,10/6/2021 7:30
11.317,10.949,10.924,10/6/2021 8:00
11.317,10.949,10.924,10/6/2021 8:30
11.379,10.949,10.924,10/6/2021 9:00
11.379,10.949,10.924,10/6/2021 9:30
11.442,11.011,10.924,10/6/2021 10:00
11.505,11.011,10.924,10/6/2021 10:30
11.63,11.074,10.987,10/6/2021 11:00
11.692,11.074,10.987,10/6/2021 11:30
11.755,11.137,10.987,10/6/2021 12:00
11.818,11.137,10.987,10/6/2021 12:30
11.88,11.199,11.049,10/6/2021 13:00
11.943,11.199,11.049,10/6/2021 13:30
12.068,11.262,11.049,10/6/2021 14:00
12.131,11.262,11.112,10/6/2021 14:30
12.131,11.325,11.112,10/6/2021 15:00
12.193,11.325,11.112,10/6/2021 15:30
12.256,11.387,11.175,10/6/2021 16:00
12.256,11.387,11.175,10/6/2021 16:30
12.256,11.387,11.175,10/6/2021 17:00
12.256,11.387,11.175,10/6/2021 17:30
12.193,11.387,11.175,10/6/2021 18:00
12.193,11.387,11.175,10/6/2021 18:30
12.193,11.387,11.175,10/6/2021 19:00
12.193,11.387,11.175,10/6/2021 19:30
12.131,11.387,11.175,10/6/2021 20:00
12.131,11.387,11.175,10/6/2021 20:30
12.068,11.387,11.175,10/6/2021 21:00
12.068,11.325,11.175,10/6/2021 21:30
12.005,11.325,11.175,10/6/2021 22:00
11.943,11.325,11.112,10/6/2021 22:30
11.88,11.262,11.112,10/6/2021 23:00
11.818,11.262,11.112,10/6/2021 23:30
11.755,11.262,11.112,10/7/2021 0:00
11.692,11.199,11.112,10/7/2021 0:30
11.63,11.199,11.049,10/7/2021 1:00
11.567,11.137,11.049,10/7/2021 1:30
11.505,11.137,11.049,10/7/2021 2:00
11.442,11.074,11.049,10/7/2021 2:30
11.379,11.074,11.049,10/7/2021 3:00
11.317,11.074,10.987,10/7/2021 3:30
11.254,11.011,10.987,10/7/2021 4:00
11.192,11.011,10.987,10/7/2021 4:30
11.129,10.949,10.924,10/7/2021 5:00
11.066,10.886,10.924,10/7/2021 5:30
11.004,10.886,10.924,10/7/2021 6:00
10.941,10.886,10.862,10/7/2021 6:30
10.878,10.823,10.862,10/7/2021 7:00
10.878,10.823,10.862,10/7/2021 7:30
10.816,10.761,10.862,10/7/2021 8:00
10.816,10.761,10.862,10/7/2021 8:30
10.878,10.761,10.799,10/7/2021 9:00
10.878,10.761,10.862,10/7/2021 9:30
10.941,10.823,10.862,10/7/2021 10:00
11.004,10.823,10.862,10/7/2021 10:30
11.129,10.886,10.862,10/7/2021 11:00
11.254,10.886,10.924,10/7/2021 11:30
11.317,10.949,10.924,10/7/2021 12:00
11.442,11.011,10.924,10/7/2021 12:30
11.567,11.011,10.987,10/7/2021 13:00
11.692,11.074,10.987,10/7/2021 13:30
11.818,11.137,10.987,10/7/2021 14:00
11.943,11.199,11.049,10/7/2021 14:30
12.005,11.199,11.049,10/7/2021 15:00
12.131,11.262,11.112,10/7/2021 15:30
12.131,11.325,11.112,10/7/2021 16:00
12.193,11.325,11.112,10/7/2021 16:30
12.193,11.325,11.175,10/7/2021 17:00
12.193,11.325,11.175,10/7/2021 17:30
12.131,11.325,11.175,10/7/2021 18:00
12.131,11.325,11.175,10/7/2021 18:30
12.068,11.325,11.175,10/7/2021 19:00
12.068,11.325,11.175,10/7/2021 19:30
12.005,11.325,11.112,10/7/2021 20:00
11.943,11.325,11.112,10/7/2021 20:30
11.943,11.262,11.112,10/7/2021 21:00
11.88,11.262,11.112,10/7/2021 21:30
11.818,11.262,11.112,10/7/2021 22:00
11.755,11.199,11.112,10/7/2021 22:30
11.755,11.199,11.112,10/7/2021 23:00
11.692,11.199,11.049,10/7/2021 23:30
11.63,11.199,11.049,10/8/2021 0:00
11.63,11.199,11.049,10/8/2021 0:30
11.63,11.137,11.049,10/8/2021 1:00
11.63,11.137,11.049,10/8/2021 1:30
11.63,11.137,11.049,10/8/2021 2:00
11.567,11.137,11.049,10/8/2021 2:30
11.567,11.137,11.049,10/8/2021 3:00
11.567,11.137,11.049,10/8/2021 3:30
11.567,11.137,11.049,10/8/2021 4:00
11.567,11.137,11.049,10/8/2021 4:30
11.505,11.137,11.049,10/8/2021 5:00
11.505,11.074,11.049,10/8/2021 5:30
11.442,11.074,11.049,10/8/2021 6:00
11.379,11.074,10.987,10/8/2021 6:30
11.379,11.074,10.987,10/8/2021 7:00
11.317,11.011,10.987,10/8/2021 7:30
11.317,11.011,10.987,10/8/2021 8:00
11.317,11.011,10.987,10/8/2021 8:30
11.317,11.011,10.987,10/8/2021 9:00
11.379,11.011,10.987,10/8/2021 9:30
11.442,11.074,10.987,10/8/2021 10:00
11.567,11.074,11.049,10/8/2021 10:30
11.692,11.137,11.049,10/8/2021 11:00
11.818,11.199,11.049,10/8/2021 11:30
11.88,11.262,11.112,10/8/2021 12:00
12.005,11.262,11.112,10/8/2021 12:30
12.131,11.325,11.175,10/8/2021 13:00
12.193,11.387,11.175,10/8/2021 13:30
12.318,11.387,11.237,10/8/2021 14:00
12.381,11.45,11.237,10/8/2021 14:30
12.443,11.512,11.237,10/8/2021 15:00
12.506,11.512,11.3,10/8/2021 15:30
12.569,11.575,11.3,10/8/2021 16:00
12.569,11.575,11.3,10/8/2021 16:30
12.569,11.575,11.3,10/8/2021 17:00
12.569,11.575,11.3,10/8/2021 17:30
12.506,11.575,11.3,10/8/2021 18:00
12.443,11.575,11.3,10/8/2021 18:30
12.443,11.575,11.3,10/8/2021 19:00
12.381,11.575,11.3,10/8/2021 19:30
12.318,11.512,11.3,10/8/2021 20:00
12.318,11.512,11.3,10/8/2021 20:30
12.256,11.512,11.3,10/8/2021 21:00
12.193,11.512,11.3,10/8/2021 21:30
12.131,11.45,11.3,10/8/2021 22:00
12.068,11.45,11.3,10/8/2021 22:30
12.068,11.45,11.237,10/8/2021 23:00
12.068,11.45,11.237,10/8/2021 23:30
12.005,11.45,11.237,10/9/2021 0:00
12.005,11.45,11.237,10/9/2021 0:30
12.005,11.45,11.237,10/9/2021 1:00
12.005,11.45,11.237,10/9/2021 1:30
12.005,11.387,11.237,10/9/2021 2:00
12.005,11.387,11.237,10/9/2021 2:30
11.943,11.387,11.237,10/9/2021 3:00
11.943,11.387,11.237,10/9/2021 3:30
